Response Id,Seeing other people cry can easily make you feel like you want to cry too,You often make a backup plan for a backup plan.,"At social events, you rarely try to introduce yourself to new people and mostly talk to the ones you already know",You prefer to completely finish one project before starting another.,You enjoy participating in group activities.,You are definitely not an artistic type of person.,Your mood can change very quickly.,You often end up doing things at the last possible moment.,You rarely second-guess the choices that you have made.,You feel comfortable just walking up to someone you find interesting and striking up a conversation.,You usually prefer just doing what you feel like at any given moment instead of planning a particular daily routine.,You struggle with deadlines.,You like to have a to-do list for each day.,You rarely worry about whether you make a good impression on people you meet.,You feel confident that things will work out for you.,You are prone to worrying that things will take a turn for the worse.,"You have always been fascinated by the question of what, if anything, happens after death.",You usually prefer to be around others rather than on your own.,You find it easy to empathize with a person whose experiences are very different from yours.,You avoid making phone calls.,You often spend a lot of time trying to understand views that are very different from your own.,"In your social circle, you are often the one who contacts your friends and initiates activities.","If your plans are interrupted, your top priority is to get back on track as soon as possible.",Your emotions control you more than you control them.,You often feel overwhelmed.,Personality_numeric
42858,-3,0,-1,-2,-2,2,0,-1,-1,2,1,1,0,1,1,1,0,-1,0,1,1,-2,-2,1,0,3
42866,1,1,-2,-3,1,0,1,-2,-1,-2,3,-3,-1,1,-3,-1,-3,0,-2,-3,-1,0,-1,-1,0,1
42875,-1,1,2,3,-2,2,0,-1,-1,-3,-1,-2,2,-1,-3,-2,-1,-2,2,-1,-1,1,0,1,0,2
42880,2,0,-1,-3,1,-1,0,1,3,-1,-1,3,2,-2,-3,1,1,-1,0,1,1,-2,1,2,-1,4
42884,1,1,2,-2,-2,3,-1,0,-1,1,0,2,0,-1,2,1,0,-3,2,-1,-2,-3,1,-1,1,4
42887,0,2,0,0,-1,1,2,-1,-1,0,-1,-1,1,1,-1,1,1,1,-1,0,0,1,2,0,0,3
42893,1,-2,-1,-3,2,2,1,2,0,-1,-2,3,1,-2,-3,1,2,0,1,1,3,-2,1,2,1,4
42894,-1,-1,-3,-2,2,2,1,1,0,-2,0,3,3,0,-1,-1,1,1,-1,1,1,0,-1,2,0,4
42895,-3,-1,0,2,-1,2,0,1,2,0,-2,-2,1,-2,-1,0,-1,2,1,2,-1,2,-3,2,-2,2
42900,-1,1,0,-2,-1,1,1,-1,-1,-1,-1,1,1,1,-1,-2,-1,2,-2,-2,-1,2,0,-2,0,3
42901,0,2,-1,-2,1,1,2,-1,1,-1,-1,1,1,2,-3,-1,0,2,-2,-1,-1,-1,3,-2,3,1
42902,1,1,1,-1,-1,1,2,-2,0,-2,-2,-2,1,1,-2,0,-1,-1,-2,-2,-2,1,3,0,1,3
42904,0,1,-1,-3,-1,-2,1,-2,0,-1,3,-2,-1,1,-2,-3,-2,-1,-2,-1,0,-1,0,-1,-1,1
42905,-1,-1,0,-2,1,0,1,-1,2,-2,-2,-3,2,-1,1,-1,1,0,0,-1,1,-1,-1,-2,1,5
42907,-2,2,-2,-1,-1,2,1,-1,2,-1,-1,-2,2,1,-1,-1,0,2,-2,-1,-2,-2,2,-1,1,1
42911,-2,1,-2,-2,-2,1,1,1,-2,1,0,-2,0,-2,-1,-1,-1,0,0,0,-1,-2,0,2,-2,1
42915,0,0,0,0,-1,2,1,0,-1,-1,-2,-1,0,0,1,1,0,1,-2,0,-2,1,2,-3,-2,3
42921,-1,-1,-1,1,-2,0,0,0,1,-1,-1,-1,1,-1,0,0,-1,-1,1,1,-1,2,-2,0,-3,2
42922,-3,0,0,1,0,0,2,2,0,-3,-1,-2,0,-3,-2,1,0,1,1,0,1,3,-2,0,-3,2
42927,-2,-2,-2,-1,1,1,2,1,2,-1,1,0,1,-3,0,-2,-1,0,-1,-2,-1,0,2,-2,1,5
42931,2,2,-2,0,-1,0,-3,-1,0,1,3,1,-2,2,1,2,1,-2,1,-1,-2,0,1,-1,1,4
42932,1,-1,1,0,-2,-1,2,-2,2,2,3,-2,-1,1,3,1,-2,-1,3,1,0,1,-1,-1,2,2
42933,-1,0,2,2,-1,1,1,-1,0,-1,-2,0,1,-1,-1,-3,-2,-1,2,1,-2,0,0,0,-2,2
42936,-1,0,1,1,0,1,0,-3,-1,0,1,-1,0,0,1,0,-2,1,-2,2,2,0,0,-1,2,3
42937,-1,0,0,0,-3,-1,2,2,1,-3,1,2,1,-2,-1,1,1,3,3,2,-2,1,1,2,1,2
42938,-1,1,-2,0,1,1,1,0,1,1,1,-2,1,0,1,-1,0,1,-1,2,-1,3,2,1,0,5
42941,-3,-2,-3,0,3,-2,1,-1,2,-3,0,2,3,-2,-1,-1,-1,0,0,0,1,-1,3,1,3,5
42952,-3,-2,-2,-1,-1,-1,0,1,1,-2,-1,0,1,-3,-2,1,-1,1,2,1,0,-2,1,1,1,2
42971,1,-1,0,1,-2,3,0,0,0,-2,-3,-2,1,-1,-2,-2,-2,-1,2,0,-3,1,-2,2,-2,2
42973,-1,-1,-3,-3,2,0,1,2,2,-2,-3,0,2,-2,3,0,3,0,-3,-2,0,1,0,-2,2,5
42978,-2,0,0,-1,-2,1,1,0,0,-1,3,-1,-1,1,-1,1,0,1,-1,-1,-1,0,0,-2,1,1
42993,-2,-1,0,-2,0,2,0,-2,-2,0,2,2,2,1,2,0,-1,-3,-1,1,1,0,-2,3,2,3
42994,-2,-3,-1,1,3,3,3,2,1,-1,-1,-1,1,2,-2,1,0,-1,2,-1,1,0,0,-1,1,5
43001,-1,1,2,-1,-1,0,1,1,-1,0,0,1,2,1,-1,-1,0,2,0,0,-2,0,0,1,0,2
43002,1,0,-2,-1,1,1,2,0,1,2,0,-1,2,1,1,1,2,1,2,0,-1,2,1,1,0,5
43013,2,0,-3,-3,2,2,0,-1,0,3,0,0,1,-1,-1,-1,0,1,1,-1,-1,2,0,0,0,5
43015,-1,0,-2,-1,2,0,0,1,1,-1,0,0,1,-2,3,-2,0,0,-2,-1,1,-1,3,-1,1,5
43016,-2,-2,-1,0,3,1,1,0,0,0,-1,-1,1,-1,0,-2,1,0,0,1,2,1,3,1,1,5
43023,3,2,0,0,-1,2,1,0,1,0,-1,0,1,2,-1,0,-2,1,0,0,-1,1,-1,0,-2,3
43024,-1,1,-1,-3,-3,1,0,0,1,-2,2,-3,1,0,1,-1,-3,1,0,-1,-1,0,0,1,-2,1
43025,1,-2,0,1,0,0,-2,1,-2,-1,0,-3,0,0,2,3,0,1,-1,1,-1,1,0,-2,0,4
43026,-2,-1,0,-1,1,1,1,-1,-2,-1,0,-1,1,1,-1,0,2,-2,1,2,-1,-1,-1,-1,2,3
43028,1,2,-2,0,-1,2,-2,0,-3,2,1,0,-1,3,0,1,1,1,1,-2,-3,-2,-1,-1,2,4
43035,-1,-2,1,-3,1,1,2,-1,1,-1,0,3,1,0,-1,1,0,-2,0,2,-1,-1,0,3,0,4
43039,0,2,-2,0,1,1,2,-1,3,-2,0,1,1,3,-3,1,-2,3,-3,0,0,0,0,-2,1,1
43041,2,-1,0,0,0,3,-2,0,1,0,1,-2,0,0,1,-2,1,-1,1,-1,2,0,0,0,2,5
43043,1,0,1,2,-2,1,0,-1,0,2,-2,-3,2,0,-1,-1,-3,-2,1,2,-2,-2,-2,3,0,2
43044,1,-1,3,-3,-1,-1,0,-1,-2,-2,-1,-2,2,2,0,0,-2,2,-1,-2,0,0,2,1,-1,3
43045,-1,-2,0,0,-2,-2,1,3,0,1,-3,2,-1,-1,-1,0,-1,1,3,1,-2,-2,1,2,1,2
43048,0,-1,2,0,0,2,-2,2,1,-2,1,0,2,3,3,0,0,-3,-2,0,1,-1,0,1,2,3
43050,2,-2,2,-1,1,0,2,2,3,-2,-1,-1,1,0,-1,-2,-1,-2,0,0,0,2,2,1,0,2
43054,-3,2,2,0,0,2,-1,-3,-1,1,3,2,1,0,0,1,-1,-2,-1,-1,2,-1,1,-1,1,3
43057,1,1,-1,0,-1,0,-2,-1,-1,2,1,1,-3,2,2,-1,3,1,1,0,-1,-2,1,0,1,4
43066,-1,-3,-1,0,0,1,2,0,2,-1,-2,1,2,1,-1,1,2,-3,-3,2,1,1,0,2,2,4
43067,-1,0,0,0,1,0,1,2,0,-1,-1,0,1,-2,1,-2,1,-1,-3,-3,2,-2,1,-3,1,5
43070,0,-1,1,0,-1,0,1,0,1,-1,-2,3,0,-1,-2,0,1,-1,0,1,3,-1,1,3,2,4
43073,-1,1,-2,-1,1,1,-1,2,3,-1,-1,0,0,-3,3,-1,1,-3,0,-1,1,-1,2,0,2,5
43075,0,-3,1,0,1,2,1,2,3,0,-1,1,1,-1,-1,1,-2,-2,1,1,1,-1,3,1,1,4
43080,2,1,-2,0,-1,0,-2,-1,-2,2,0,1,0,2,1,1,3,0,3,-2,0,0,2,-2,1,4
43081,3,-2,1,0,-1,-1,0,-1,-1,-1,0,0,1,1,3,-2,0,3,0,2,-1,0,2,-1,0,3
43094,1,-1,1,-1,0,0,2,0,1,-1,-1,-1,2,-2,0,-1,-2,0,0,0,-1,2,-2,3,-2,2
43097,2,1,0,0,-1,2,-1,0,-2,0,1,2,-1,0,2,1,1,-1,1,-1,-1,-1,1,-1,0,4
43098,1,0,-1,0,1,2,3,2,2,1,1,-1,3,1,1,-2,1,1,-1,0,-3,1,2,0,2,5
43103,-1,-2,1,0,0,1,3,1,2,-2,2,2,0,1,-3,1,1,-3,-2,1,0,0,-1,2,1,4
43106,0,0,2,2,0,-3,-3,-1,1,-2,1,0,0,3,0,2,-2,0,-1,2,2,1,-1,3,0,3
43109,0,-2,0,-2,-2,1,2,2,-3,0,2,1,0,0,0,1,0,2,1,-1,0,-2,1,2,1,2
43115,-2,1,0,-2,-1,1,2,0,3,-3,0,0,1,-1,-3,2,-1,-1,-3,1,1,-2,3,1,1,4
43116,1,0,2,0,0,-1,2,-1,-2,-2,1,-3,1,1,0,2,-1,2,-1,0,-2,0,3,0,0,3
43123,-1,-2,2,0,3,-2,1,-1,0,1,-1,1,1,-2,-2,-2,-1,1,-1,-1,-3,-1,-1,3,0,2
43126,0,1,0,0,-2,-1,0,-2,1,-3,-3,-2,0,-1,-1,1,-2,0,-2,-3,-3,0,3,-3,0,3
43131,-1,1,0,-2,2,-1,2,2,-1,-2,2,0,-1,-1,-3,0,-2,0,0,-1,-2,-2,-1,2,-1,1
43135,2,3,0,-2,0,1,3,0,-1,0,-2,-1,2,1,0,1,-1,0,0,2,0,-1,2,-2,-2,3
43136,-1,-1,-3,0,1,2,1,2,2,0,0,0,-1,0,0,-1,-1,-2,0,-2,1,0,2,1,1,5
43143,-2,-1,1,-2,-1,-1,3,0,-1,-3,0,-1,2,0,0,-2,-2,1,1,2,-1,-2,2,3,-1,2
43147,-3,1,0,0,0,3,-1,-2,-2,1,-1,-1,0,2,0,2,2,-1,2,-3,-2,-2,3,-2,0,4
43148,0,-2,0,-2,-1,1,1,3,2,-2,-2,0,0,-1,-1,0,-1,1,1,1,0,1,-2,0,-2,2
43154,-2,-1,2,0,1,2,1,1,0,-3,-2,-2,1,-2,-2,-1,1,2,0,0,-1,3,-1,0,-1,2
43156,2,0,-2,-1,2,1,2,2,1,2,2,0,2,0,0,0,2,-1,2,-2,0,2,1,-1,0,5
43160,1,0,1,-1,1,2,1,-2,1,-1,2,-3,-1,3,-2,1,0,1,0,-3,-2,-1,1,1,0,3
43164,-3,-1,-2,1,-3,1,1,2,-2,-3,-1,-2,2,0,-2,0,-1,2,0,3,-2,-1,0,3,0,2
43167,-1,0,-2,1,1,-3,0,1,2,-2,-1,1,0,-1,-2,0,3,-2,0,2,1,-3,1,0,0,4
43169,-3,-2,0,1,0,0,1,0,0,-2,0,1,-1,-2,0,1,3,-2,-1,1,2,-1,0,0,2,4
43174,-1,1,1,-3,-1,0,0,-2,1,0,0,1,3,2,-1,0,-2,0,-3,0,-2,3,0,0,0,3
43178,-1,0,-1,0,1,3,1,1,1,0,-2,-2,1,-2,3,-3,2,-2,0,-1,3,-2,1,-2,-1,5
43181,1,2,3,-2,0,1,1,-1,1,0,0,-1,3,1,-1,-1,-3,1,1,-1,-2,0,0,-1,2,1
43182,0,0,0,-1,1,2,-1,0,0,2,0,-2,-2,2,1,0,2,1,-1,1,-3,-2,0,2,1,5
43183,-2,-1,-2,-1,2,2,2,1,0,-2,1,-1,2,0,-1,2,0,-2,-1,2,0,0,0,0,-1,4
43184,2,1,-1,-2,-1,-1,1,-1,-1,0,2,2,0,2,1,1,0,-1,3,-3,-2,0,-2,-1,0,4
43190,-2,1,-1,-2,1,-1,1,-2,0,-3,0,-1,-3,-2,-2,-1,-1,-2,-1,-2,0,0,-1,0,0,1
43196,1,3,1,-1,-2,1,0,-1,-1,-2,-1,-2,2,1,-1,1,-2,0,-3,-1,-3,1,2,0,-1,3
43197,2,1,-3,-2,1,0,1,1,3,2,1,1,1,-2,2,-2,1,2,-2,3,-2,1,2,2,0,5
43199,-1,-1,-1,-2,1,-1,-1,0,-2,-3,2,-1,1,1,-1,-1,0,0,0,1,-2,-1,1,2,-1,1
43200,1,1,-1,-1,-3,-1,-3,-1,0,-1,2,2,-2,1,2,2,0,-2,1,-1,0,0,1,1,1,4
43205,-1,1,-1,0,-2,1,1,-1,1,2,2,0,0,1,-2,-1,-2,2,-2,0,-1,-1,-1,-1,0,1
43206,-2,1,-1,-2,1,-2,1,-2,-2,-3,1,-1,-1,-1,1,-1,-1,-1,-1,-3,-1,-1,-1,1,-1,1
43207,1,0,0,-2,-1,2,-1,-2,0,1,2,2,-1,1,2,0,2,-1,2,-1,-1,1,3,0,1,4
43209,2,1,0,2,-1,1,1,-1,-1,-2,-2,-1,-2,1,-3,1,0,1,0,0,1,0,3,0,-3,3
43210,-2,1,-1,-1,-1,1,2,-3,1,-1,1,-1,3,1,-1,-3,-1,-1,-1,0,-1,-1,-1,0,1,1
43219,2,0,-1,-2,0,2,0,-2,0,-1,0,0,-3,3,1,2,2,-1,2,-3,-1,-1,2,1,2,4
43220,3,2,0,-1,-3,1,-1,1,0,3,-1,3,0,2,1,2,1,-2,1,-2,-2,-2,1,-2,2,4
43222,-1,2,0,-2,-1,0,3,-2,0,-1,-2,-1,1,2,-2,-2,-2,2,1,-2,0,-2,0,-2,1,1
43228,0,2,0,-1,0,2,1,0,1,-1,-1,-3,0,1,-3,0,-1,1,-1,-2,-3,1,0,-1,1,1
43231,0,2,0,-3,3,0,2,1,-1,-1,-2,-3,3,-1,3,-1,0,-3,-2,-1,0,-2,2,-2,1,5
43232,1,-3,2,0,-3,0,-1,-1,-2,-2,1,0,0,2,2,0,-2,0,0,3,2,-2,-3,3,1,3
43236,-1,0,1,1,-1,0,0,-1,2,1,-1,-1,0,-1,2,-1,0,-1,1,3,1,1,0,-2,0,2
43237,-1,-1,-1,0,0,-1,0,0,-2,-2,0,2,1,-2,0,-1,1,1,2,0,0,0,-1,3,2,2
43238,0,-3,-2,-1,3,1,2,2,1,-2,-2,1,1,0,0,-2,1,0,-1,0,1,-1,0,0,1,5
43241,1,0,0,-2,-3,-1,3,0,-2,-3,-2,1,3,-3,1,-1,0,3,2,1,0,-1,3,0,1,2
43242,-2,-1,-1,0,-1,1,1,-1,0,-3,-3,0,1,-1,0,-1,-1,-1,0,1,2,0,1,3,2,4
43247,0,1,0,0,-1,1,2,1,2,-1,-2,0,0,0,-2,2,2,0,1,0,-1,1,1,1,0,3
43248,-2,-2,-1,2,1,3,2,1,2,0,-2,0,0,0,-1,-1,1,2,2,-1,2,-1,1,2,2,5
43250,-2,-1,2,-1,0,1,2,1,1,0,-3,-1,2,-2,-3,-1,0,0,1,1,-1,1,-2,1,-1,2
43255,0,3,0,-2,-1,0,3,-1,-2,0,0,-3,3,2,1,2,-1,3,-1,-2,-3,0,0,-1,0,3
43259,1,2,0,-2,1,2,1,1,0,1,-3,-3,-1,0,3,-1,1,-1,0,-3,2,-3,0,-1,3,5
43260,-3,-3,1,-2,-1,0,1,0,-2,-2,1,-2,3,1,2,-1,-1,-3,-1,1,2,-1,-2,2,0,3
43261,1,-1,-1,0,0,1,1,2,1,0,0,-2,1,1,0,-2,1,-1,0,0,0,0,1,0,1,5
43267,1,1,1,-1,-1,1,1,1,-3,0,0,-1,1,1,0,1,-3,1,0,-1,-2,2,1,-2,-3,3
43271,-1,-1,2,-1,-2,2,-2,1,-1,-1,1,-2,-1,2,2,1,-1,-1,1,2,2,-2,-3,3,1,3
43279,-1,-2,-2,-2,0,2,-1,-2,0,-1,2,0,2,0,2,3,-2,-2,-2,1,1,-1,-2,2,0,3
43280,-1,1,-2,-1,-3,1,0,-1,2,-1,2,-2,1,1,-1,-1,-3,2,-1,-2,0,-2,1,0,0,1
43284,-1,-1,-1,1,-1,0,-1,-3,-2,1,1,-1,-1,1,-2,0,-3,0,-1,1,0,-1,-2,0,-1,3
43286,-1,2,-2,-1,2,-2,2,-3,-3,0,0,-2,-2,0,-1,-1,-1,0,0,-1,0,-1,-2,1,-1,1
43288,-2,3,0,1,2,0,0,2,0,2,2,1,-1,1,1,-1,0,1,-1,2,-2,2,1,1,0,5
43296,1,0,1,1,0,0,1,0,0,-3,-1,-1,1,1,0,0,-2,0,0,-1,-2,1,1,0,-1,3
43298,0,1,-1,0,0,0,0,1,0,1,0,-1,0,2,2,0,0,2,-1,1,-1,1,1,0,0,5
43299,3,-1,-3,-2,-1,1,-2,-3,-1,1,0,2,-2,1,1,2,0,0,0,-2,-1,-2,1,0,2,4
43304,-1,-1,2,3,1,3,-1,1,1,-2,-2,-1,1,-2,-1,0,0,-1,-1,3,-1,3,0,2,-1,2
43306,-1,-2,1,-2,0,-3,0,1,2,0,-2,3,1,-1,-2,-1,0,0,2,3,-1,-2,2,2,0,2
43307,-1,-1,2,0,-2,1,1,0,-1,-1,0,1,0,-2,-2,-1,-1,0,2,0,-1,-1,-1,2,2,2
43315,-2,1,0,2,-1,1,0,3,1,-1,-2,-2,0,0,-3,-1,0,-1,0,2,-1,2,-2,2,0,2
43317,3,2,1,-1,0,0,0,-1,-2,0,3,-2,0,0,-3,-1,0,-1,-1,-3,-1,-2,0,-1,-2,1
43320,-2,-2,1,-3,0,2,-1,1,-1,-1,3,0,0,1,2,0,0,-3,-1,1,1,-1,-2,0,-1,3
43322,-1,-1,1,-1,-1,0,-1,-1,-1,-2,2,0,2,1,2,2,0,-2,1,0,1,-3,-2,3,-2,3
43324,0,1,2,0,-2,0,0,-1,1,-3,1,-2,-1,1,2,1,-2,1,0,0,3,-1,0,1,0,3
43325,1,0,3,2,-3,-2,-2,0,1,-2,2,-3,0,3,2,2,-3,-1,1,2,2,-1,-1,3,0,3
43329,0,-1,2,-2,0,-1,3,1,-1,-1,-1,0,2,-1,-1,-2,-2,2,-1,0,-2,0,3,-2,1,2
43335,0,3,-1,-2,-3,1,2,0,0,-2,-1,2,2,0,-2,-1,0,1,-2,-2,-2,1,-2,-1,0,3
43337,1,0,-3,-1,2,0,2,2,3,0,-2,-1,-2,0,3,-2,3,-2,0,-3,2,-1,2,0,1,5
43342,-1,0,1,-1,2,1,2,1,1,-2,-2,-2,2,-1,1,-2,0,0,-1,0,2,-1,0,-1,1,5
43345,1,-1,-1,-1,0,1,2,0,1,-2,-1,1,1,-3,0,-2,2,1,-1,3,1,-1,1,1,1,4
43346,-1,3,2,1,-1,1,-1,-3,0,1,2,-2,-1,2,0,2,-2,1,-1,1,3,-1,0,2,1,3
43348,-1,-1,0,3,-2,0,1,0,1,0,-2,-2,0,-1,-2,-2,-3,-3,1,0,-1,0,-1,3,-1,2
43350,-2,3,-2,0,-2,0,3,-2,-1,1,1,0,-1,-3,1,-2,-2,-1,-3,-1,-1,-2,0,1,-1,1
43353,0,1,0,0,1,2,-3,-1,-1,3,0,0,0,0,1,1,3,0,0,-1,0,-3,3,-2,1,4
43355,-3,-3,-2,-3,1,1,0,0,0,-1,0,-1,3,-2,1,0,1,-1,-3,-1,0,2,2,-2,1,5
43356,0,-2,-1,0,0,0,0,3,2,-2,-2,2,1,0,0,-1,1,-1,1,0,2,-1,0,1,3,4
43359,2,1,2,-2,0,2,2,-1,2,-2,1,0,1,2,-1,1,-2,2,0,-3,1,0,0,-3,0,1
43362,-1,1,-2,-1,2,-2,-1,-3,-2,-2,3,0,-2,-1,0,0,-1,-2,0,-1,-1,0,-1,1,0,1
43363,-1,-1,-1,-2,1,2,2,-1,0,-3,1,-2,3,0,1,-2,1,0,-2,0,1,-1,1,-3,1,5
43366,-2,-2,2,0,-1,1,0,-2,-1,-2,2,-1,0,1,0,-1,-1,-3,-1,2,2,0,-2,0,0,3
43367,1,0,1,0,-1,1,0,-3,-2,-1,-1,-1,1,1,0,1,-2,1,-3,0,-1,2,0,-1,1,3
43369,1,-2,2,0,0,2,2,3,3,-1,0,0,-2,0,-1,0,-1,-2,2,1,-1,1,-2,2,0,2
43373,1,-1,-2,-1,2,2,1,3,1,1,0,1,0,1,2,1,3,0,0,1,-3,1,-1,2,0,5
43377,1,-1,3,1,-2,1,-2,1,1,-2,-1,-3,-1,-1,0,-1,-1,-1,1,0,-1,1,-1,1,0,2
43383,0,-1,-1,0,2,-2,0,0,-1,0,0,0,-3,-2,-2,-3,-2,-1,1,-2,-3,0,-1,2,-3,1
43385,-1,3,0,-3,0,1,2,0,-1,0,-1,-3,1,2,-1,-1,-1,1,0,0,-3,2,0,-1,0,3
43389,0,-2,-2,0,-1,2,1,3,-1,1,-1,1,2,-2,-1,1,2,-2,-1,0,0,0,0,2,2,4
43392,-1,-1,1,-1,-1,-2,1,0,2,-2,-1,2,1,-1,-2,0,1,-2,-2,2,2,1,-1,3,0,4
43393,-1,-2,-2,-2,1,1,-2,1,1,-1,0,0,1,-2,-1,3,1,-3,-1,-1,2,0,1,1,2,4
43394,-1,3,0,-2,1,1,-1,-2,2,0,0,-3,1,-1,-2,-2,-1,0,1,-2,-3,-1,1,-2,1,1
43395,-3,3,-2,-2,-1,1,2,-1,1,-2,2,-1,-2,1,-2,-1,-1,3,0,1,-1,-2,-1,1,1,1
43396,0,0,0,-1,0,0,1,-1,0,-1,-1,2,0,1,2,1,0,-1,1,-3,-3,-2,1,-3,1,4
43397,-2,2,1,-2,-3,0,0,1,1,0,0,0,0,-2,0,0,-3,2,2,0,-1,-3,0,-1,3,2
43398,2,0,1,-1,-1,-1,0,0,2,0,-1,-1,2,1,2,0,1,0,-1,0,-1,-3,1,1,1,5
43399,-2,0,1,0,-1,1,2,2,-2,-2,0,0,2,-1,-1,-1,0,0,1,2,-3,2,1,2,1,2
43404,1,2,1,1,0,1,-1,-2,0,3,0,0,0,1,1,2,2,0,0,-1,-2,-2,1,-2,2,4
43406,-2,-2,0,-1,-3,0,1,0,1,0,2,1,1,1,0,-1,-1,2,-2,-1,-2,0,1,-1,0,1
43417,2,3,3,-2,-2,2,-1,0,-1,0,0,-1,0,1,-2,0,1,3,-1,-3,-1,2,0,-1,0,3
43427,-1,-3,1,1,0,2,3,3,2,-1,-1,0,-1,-1,-1,2,-1,-1,2,1,0,1,0,0,1,2
43428,0,1,-2,0,-1,2,-3,-2,-2,2,1,1,-1,1,1,3,3,-1,2,-1,0,-2,1,-1,2,4
43431,0,-1,1,0,0,2,0,0,-1,2,-2,-2,0,0,1,-3,-2,-2,0,1,-2,0,-1,-1,-1,2
43437,1,2,-3,1,1,-1,2,-2,-1,0,2,-2,-3,-1,-1,0,0,-2,-2,-1,1,0,-1,1,-1,1
43438,2,-2,-1,0,3,3,1,2,1,0,-2,1,3,0,-1,3,1,-1,1,1,0,-1,2,0,1,4
43443,0,-1,-1,-2,1,1,0,0,2,0,-2,0,0,-2,-2,0,0,0,-1,1,1,-2,0,2,2,4
43447,0,1,1,-2,-1,0,1,-1,-1,-1,-1,0,1,2,-1,0,-1,0,-2,1,-2,1,3,0,-2,3
43448,0,0,-1,-1,-1,3,1,-1,2,-2,2,-2,2,2,0,-1,-1,2,-1,0,-1,-2,-1,-1,1,1
43449,-2,-1,-1,-1,2,2,2,0,-1,0,0,2,1,0,-1,1,0,1,0,1,1,-2,0,-2,1,4
43453,-1,0,-1,-1,-1,2,0,-3,-1,-1,0,1,0,1,2,2,-1,-1,-1,-1,-2,0,0,0,3,4
43460,0,-2,1,1,-1,3,-1,3,-1,-2,-1,0,1,-2,1,-1,3,-2,-3,0,2,0,1,-2,-2,5
43463,0,0,-2,-2,-2,1,1,-2,-2,0,-1,0,-1,3,3,3,2,1,1,-1,0,0,1,1,3,4
43464,1,1,-1,-1,2,0,1,0,-2,-2,1,-2,-1,0,-2,-1,-3,0,-2,-2,-1,-2,-1,1,-1,1
43480,2,2,2,-2,-1,-1,2,-3,0,-3,-2,-1,3,0,-1,3,-2,2,-1,-1,3,-2,3,-1,2,3
43486,1,-2,2,-1,0,2,1,-1,0,0,-2,-1,2,0,1,-1,0,2,-1,2,-2,1,-3,0,-1,2
43487,3,1,-1,-1,1,0,1,1,-1,0,0,-2,1,0,0,-1,1,2,0,0,-1,1,1,0,2,5
43490,-1,-1,0,0,-2,1,-2,-1,-1,-1,-1,-1,-1,1,0,2,-1,1,-2,1,0,-2,-2,0,2,3
43491,1,2,0,2,1,2,0,0,0,0,2,1,1,1,1,-2,0,3,-1,1,1,3,2,0,2,5
43492,0,2,-1,0,-3,2,2,-1,1,-1,-2,0,0,0,-3,2,-2,0,-1,-3,-2,2,1,-2,-3,3
43495,0,0,1,-1,-1,1,2,2,0,-2,0,2,3,2,0,0,-1,1,3,2,-3,2,1,2,1,2
43499,1,1,-1,1,1,2,3,1,2,0,2,0,2,1,3,-2,1,1,-1,-1,-1,3,2,0,1,5
43500,-2,1,-1,-2,0,-1,0,0,-1,1,2,-2,0,-1,-2,-3,0,0,0,-3,-1,-1,-2,-1,-2,1
43508,0,2,-1,-1,0,0,1,-1,2,1,1,-3,0,0,1,-1,-1,2,-2,1,-1,0,0,2,1,5
43512,1,3,-1,-2,3,1,2,2,0,0,2,-2,3,1,0,0,1,3,0,2,1,3,3,3,1,5
43513,1,0,-2,-1,2,1,0,-1,-1,1,1,0,-1,1,-1,-1,2,0,0,2,0,1,1,0,0,5
43521,1,-2,1,-2,-1,1,1,0,1,0,-2,-2,1,1,1,0,0,-1,0,-1,0,-2,1,-3,2,5
43528,-2,-1,1,1,1,1,2,0,-2,-1,-2,0,2,1,-1,0,-3,-2,-2,1,-3,1,1,1,-1,2
43531,-1,-1,0,0,-1,1,-2,0,-1,-2,2,0,3,0,3,1,0,-2,-1,3,1,-1,-3,-1,1,3
43533,0,-1,1,0,1,2,1,1,1,-2,0,-1,0,2,1,1,0,0,-2,0,-1,-2,0,1,3,3
43535,-2,1,3,-1,-3,0,1,0,-2,-2,0,-1,0,-1,-2,-1,-2,1,0,-1,-1,-2,0,2,2,2
43537,-2,-1,0,-2,1,-1,0,1,1,-1,-3,0,1,0,-2,0,1,-1,-1,1,1,-2,2,-1,1,4
43539,1,2,1,-1,0,1,-3,-2,1,1,-1,1,-2,-1,1,2,0,-2,1,0,-1,-2,2,1,2,4
43548,2,-1,1,1,-1,0,1,-2,-1,-2,-1,-1,0,1,1,0,-2,1,0,-1,0,0,2,-1,1,3
43549,0,2,-1,-2,-1,2,0,1,1,1,0,0,2,0,0,-2,3,-1,-2,1,0,0,2,2,1,5
43551,1,2,-3,0,-1,3,-1,-1,-3,-1,3,2,0,3,1,3,2,-1,1,-1,-1,-2,1,-1,1,4
43553,-1,0,-1,0,2,-1,0,-2,-1,-1,2,0,-2,-2,-3,-2,-2,0,-1,-1,-2,0,-2,2,-3,1
43555,0,2,-2,3,0,-1,2,0,-3,1,0,-1,-2,-1,1,-2,0,-2,-2,-1,0,-1,0,2,-3,1
43558,0,0,2,0,0,1,-2,-2,-1,0,1,1,-2,1,0,-2,-1,-2,1,-1,1,-2,-2,3,0,3
43565,0,-3,-1,0,0,-2,2,2,-2,-1,-1,1,1,-1,-2,-2,-1,1,0,1,-1,-1,3,1,1,2
